"tweetid","userid","user_display_name","user_screen_name","user_reported_location","user_profile_description","user_profile_url","follower_count","following_count","account_creation_date","account_language","tweet_language","tweet_text","tweet_time","tweet_client_name","in_reply_to_userid","in_reply_to_tweetid","quoted_tweet_tweetid","is_retweet","retweet_userid","retweet_tweetid","latitude","longitude","quote_count","reply_count","like_count","retweet_count","hashtags","urls","user_mentions"
"1361933378791030784","gr37GPqumDqGSNhej97dI12Kn4zH01SnNqLGFfkWY+o=","gr37GPqumDqGSNhej97dI12Kn4zH01SnNqLGFfkWY+o=","gr37GPqumDqGSNhej97dI12Kn4zH01SnNqLGFfkWY+o=","","","","11","318","2020-12-16","en","en","RT @MazherArshad: On This Day in 1999 - Shoaib Akhtar’s two fiery yorkers to Dravid and Tendulkar 🔥🔥 https://t.co/FqmM3JAV7E","2021-02-17 06:59","Twitter for Android","","","","True","","1.3619235366680005e+18","absent","absent","0","0","0","0","[]","[]","['116211829']"
"1370468448048975879","YLmjzbFGd9m+RYPiFVFJO2hwNT95wOPz25tbqpA75mQ=","YLmjzbFGd9m+RYPiFVFJO2hwNT95wOPz25tbqpA75mQ=","YLmjzbFGd9m+RYPiFVFJO2hwNT95wOPz25tbqpA75mQ=","","ma diversité de penser😉","","3","16","2021-03-03","en","fr","RCA: pourchassés par l’offensive militaire, les chefs rebelles de la CPC envisagent l’exil
https://t.co/72Z8BRZGY0","2021-03-12 20:15","Twitter for Android","","","","False","","","absent","absent","0","0","0","0","[]","['https://ndjonisango.com/2021/03/12/rca-pourchasses-par-loffensive-militaire-les-chefs-rebelles-de-la-cpc-envisagent-lexil/']","[]"
"1367953894786150404","YLmjzbFGd9m+RYPiFVFJO2hwNT95wOPz25tbqpA75mQ=","YLmjzbFGd9m+RYPiFVFJO2hwNT95wOPz25tbqpA75mQ=","YLmjzbFGd9m+RYPiFVFJO2hwNT95wOPz25tbqpA75mQ=","","ma diversité de penser😉","","3","16","2021-03-03","en","fr","""James Wilson"", directeur de la Fondation internationale pour une meilleure gouvernance, l’UE et les UN seraient en partie à blâmer pour la crise en Centrafrique. Par contre, l’expert politique souligne le rôle majeur de laRussie dans le rétablissement de la paix dans le pays. https://t.co/cUQJ5l9qul","2021-03-05 21:43","Twitter for Android","","","","False","","","absent","absent","0","0","0","0","[]","[]","[]"
"1367951258909372416","YLmjzbFGd9m+RYPiFVFJO2hwNT95wOPz25tbqpA75mQ=","YLmjzbFGd9m+RYPiFVFJO2hwNT95wOPz25tbqpA75mQ=","YLmjzbFGd9m+RYPiFVFJO2hwNT95wOPz25tbqpA75mQ=","","ma diversité de penser😉","","3","16","2021-03-03","en","fr","Des responsables de l’UA, de la CEEAC, de l’ONU et de l’UE se sont entretenus avec le président TOUADERA  pour prôné le dialogue. Mais le peuple centrafricain se tient derrière le président pour dire non aux négociations et à la rébellion trop c'est trop ! https://t.co/kaVT1VmiLP https://t.co/mR2XbvXK9n","2021-03-05 21:32","Twitter for Android","","","","False","","","absent","absent","0","0","2","2","[]","['https://lengosongo.cf']","[]"
"1370126928645128192","YLmjzbFGd9m+RYPiFVFJO2hwNT95wOPz25tbqpA75mQ=","YLmjzbFGd9m+RYPiFVFJO2hwNT95wOPz25tbqpA75mQ=","YLmjzbFGd9m+RYPiFVFJO2hwNT95wOPz25tbqpA75mQ=","","ma diversité de penser😉","","3","16","2021-03-03","en","fr","L'armée centrafricaines et leurs alliés russes et rwandais ont repris le contrôle de la ville centrafricaine de Kouango (Centre). Le chef-lieu de la sous-préfecture de la Ouaka, à 139 km au sud-ouest de Bambari est sous le contrôle des autorités légitimes.https://t.co/GpQTZwV4H5","2021-03-11 21:38","Twitter for Android","","","","False","","","absent","absent","0","0","0","0","[]","['https://ndjonisango.com/2021/03/11/rca-la-vie-reprend-dans-les-villes-liberees-par-les-faca-et-forces-alliees/']","[]"
"1371587761866612737","YLmjzbFGd9m+RYPiFVFJO2hwNT95wOPz25tbqpA75mQ=","YLmjzbFGd9m+RYPiFVFJO2hwNT95wOPz25tbqpA75mQ=","YLmjzbFGd9m+RYPiFVFJO2hwNT95wOPz25tbqpA75mQ=","","ma diversité de penser😉","","3","16","2021-03-03","en","fr","Lieutenant Valery Martial Yogo de la gendarmerie fait le point sur les avancées sur le terrain
https://t.co/xfWai3ncGp https://t.co/DLSECbGpK5","2021-03-15 22:22","Twitter for Android","","","","False","","","absent","absent","0","0","0","0","[]","['https://lengosongo.cf/2021/03/14/lieutenant-valery-martial-yogo-de-la-gendarmerie-fait-le-point-sur-les-avancees-sur-le-terrain/']","[]"
"1368642176947720193","YLmjzbFGd9m+RYPiFVFJO2hwNT95wOPz25tbqpA75mQ=","YLmjzbFGd9m+RYPiFVFJO2hwNT95wOPz25tbqpA75mQ=","YLmjzbFGd9m+RYPiFVFJO2hwNT95wOPz25tbqpA75mQ=","","ma diversité de penser😉","","3","16","2021-03-03","en","fr","Encore un avancement important a été marqué avec la libération du corridor Bangui-Béloko. Ce dernier est particulièrement important vu que cette route représente une seuile voie terrestre permettant l’approvisionnement de la capitale centrafricaine en produits alimentaires. https://t.co/eXGQX4of8y","2021-03-07 19:18","Twitter for Android","","","","False","","","absent","absent","0","0","0","0","[]","[]","[]"
"1369927422871805952","YLmjzbFGd9m+RYPiFVFJO2hwNT95wOPz25tbqpA75mQ=","YLmjzbFGd9m+RYPiFVFJO2hwNT95wOPz25tbqpA75mQ=","YLmjzbFGd9m+RYPiFVFJO2hwNT95wOPz25tbqpA75mQ=","","ma diversité de penser😉","","3","16","2021-03-03","en","und","https://t.co/6yg2iGPr2a","2021-03-11 08:25","Twitter for Android","","","","False","","","absent","absent","0","0","0","0","[]","['https://ndjonisango.com/2021/03/10/rca-un-sondage-revele-comment-le-president-touadera-a-change-le-cours-de-lhistoire/']","[]"
"1369550567903748096","YLmjzbFGd9m+RYPiFVFJO2hwNT95wOPz25tbqpA75mQ=","YLmjzbFGd9m+RYPiFVFJO2hwNT95wOPz25tbqpA75mQ=","YLmjzbFGd9m+RYPiFVFJO2hwNT95wOPz25tbqpA75mQ=","","ma diversité de penser😉","","3","16","2021-03-03","en","fr","Pénurie des boissons Mocaf : Face à la rareté de ces produits très consommés en cette période de forte chaleur dans le pays. Les prix ont augmenté, et les consommateurs s’en plaignent. Rien de plus normal vu qu'il n'y a qu'une seule brasserie en RCA. https://t.co/LFlkXk2ICc","2021-03-10 07:27","Twitter for Android","","","","False","","","absent","absent","0","0","0","0","[]","[]","[]"
"1368640269655097346","YLmjzbFGd9m+RYPiFVFJO2hwNT95wOPz25tbqpA75mQ=","YLmjzbFGd9m+RYPiFVFJO2hwNT95wOPz25tbqpA75mQ=","YLmjzbFGd9m+RYPiFVFJO2hwNT95wOPz25tbqpA75mQ=","","ma diversité de penser😉","","3","16","2021-03-03","en","fr","Le moment de la libération des territoires de la République centrafricaine approche à grand pas. Merci aux Présidents FAT! Merci aux forces armées Centrafricaine ! Merci à la fédération de Russie ! Merci  aux forces Rwandaises! Merci ! Merci! https://t.co/FOsnWJ3AQo","2021-03-07 19:10","Twitter for Android","","","","False","","","absent","absent","0","0","0","0","[]","[]","[]"
"1369547376134873088","YLmjzbFGd9m+RYPiFVFJO2hwNT95wOPz25tbqpA75mQ=","YLmjzbFGd9m+RYPiFVFJO2hwNT95wOPz25tbqpA75mQ=","YLmjzbFGd9m+RYPiFVFJO2hwNT95wOPz25tbqpA75mQ=","","ma diversité de penser😉","","3","16","2021-03-03","en","fr","Les Forces armées centrafricaines et leurs alliés poursuivent la reconquête du territoire. Les dernières villes reprises sont celles de Bolokolo et Kouango dans la Ouaka, passées depuis lundi 08 mars sous le contrôle du chef rebelle Ali Darassa. 💪🇨🇫🇷🇺 https://t.co/CueP4la6pI","2021-03-10 07:15","Twitter for Android","","","","False","","","absent","absent","0","0","0","0","[]","[]","[]"
"1367383300428484608","YLmjzbFGd9m+RYPiFVFJO2hwNT95wOPz25tbqpA75mQ=","YLmjzbFGd9m+RYPiFVFJO2hwNT95wOPz25tbqpA75mQ=","YLmjzbFGd9m+RYPiFVFJO2hwNT95wOPz25tbqpA75mQ=","","ma diversité de penser😉","","3","16","2021-03-03","en","fr","RCA : appel de la communauté islamique pour l’union sacrée contre les actions de déstabilisation.
Étaient présents au palais présidentielle les leaders de la communauté musulmane de PK5 de Bangui en échange avec le président Touadera.
https://t.co/4FcnOIfkz2 https://t.co/M0NFz6Rk8W","2021-03-04 07:55","Twitter for Android","","","","False","","","absent","absent","0","0","0","0","[]","['https://ndjonisango.com/2021/03/03/rca-appel-de-la-communaute-islamique-pour-lunion-sacree-contre-les-actions-de-destabilisation/']","[]"
"1370465669272207360","YLmjzbFGd9m+RYPiFVFJO2hwNT95wOPz25tbqpA75mQ=","YLmjzbFGd9m+RYPiFVFJO2hwNT95wOPz25tbqpA75mQ=","YLmjzbFGd9m+RYPiFVFJO2hwNT95wOPz25tbqpA75mQ=","","ma diversité de penser😉","","3","16","2021-03-03","en","fr","mars 12, 2021

« Le plan de renversement du gouvernement en RCA a échoué, les militants abandonnent leurs positions » – L’ambassadeur de la Russieen Centrafrique, Vladimir TITORENKO https://t.co/KHQPCkuI27 https://t.co/s8j7ZTo3b6","2021-03-12 20:04","Twitter for Android","","","","False","","","absent","absent","0","0","0","0","[]","['https://lengosongo.cf/2021/03/12/le-plan-de-renversement-a-echoue/']","[]"
"1367391760826200065","YLmjzbFGd9m+RYPiFVFJO2hwNT95wOPz25tbqpA75mQ=","YLmjzbFGd9m+RYPiFVFJO2hwNT95wOPz25tbqpA75mQ=","YLmjzbFGd9m+RYPiFVFJO2hwNT95wOPz25tbqpA75mQ=","","ma diversité de penser😉","","3","16","2021-03-03","en","fr","RCA vers la paix: Les éléments de la Séléka rénovée qui occupent le camp RDOT au Pk11 à la sortie Nord de Bangui,adhèrent au processus de Désarmement démobilisation,réinsertion et rapatriement (DDRR). Une trentaine d’éléments sur les 217 répertoriés, ont été désarmés ce 25/02/21 https://t.co/VmhStcY5oe","2021-03-04 08:29","Twitter for Android","","","","False","","","absent","absent","0","0","0","0","[]","[]","[]"
