"tweetid","userid","user_display_name","user_screen_name","user_reported_location","user_profile_description","user_profile_url","follower_count","following_count","account_creation_date","account_language","tweet_language","tweet_text","tweet_time","tweet_client_name","in_reply_to_userid","in_reply_to_tweetid","quoted_tweet_tweetid","is_retweet","retweet_userid","retweet_tweetid","latitude","longitude","quote_count","reply_count","like_count","retweet_count","hashtags","urls","user_mentions"
"544103855605424128","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","Uganda","Supporting the campaign & re-election of @KagutaMuseveni for President #Uganda","","1925","735","2009-12-09","en","en","RT @Dkateizi: @SarahKagingo @KagutaMuseveni @karugire @KiryowaKk @BoazShani @skaheru @NRMOnline @karugire feels cool being in NRM http://t.…","2014-12-14 12:17","Twitter for iPhone","","","","True","","5.4408288905988096e+17","absent","absent","0","0","0","0","","","['262105748', '1137972109', '126955629', '2412794903', '1613495977', '61285801', '19792878', '2883864275', '2412794903']"
"544475262847832064","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","Uganda","Supporting the campaign & re-election of @KagutaMuseveni for President #Uganda","","1925","735","2009-12-09","en","fr","RT @NRMOnline: …2 Proposed #NRM Amend's: Dep. Treas., Dir. Fin. &amp; Admin., Dir. Legal Services+Mobilisation &amp; Recruitment &amp; Cadre Devt+Info,…","2014-12-15 12:53","Twitter for iPhone","","","","True","","5.444700484932936e+17","absent","absent","0","0","0","0","['NRM']","","['2883864275']"
"543438187130261504","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","Uganda","Supporting the campaign & re-election of @KagutaMuseveni for President #Uganda","","1925","735","2009-12-09","en","en","RT @NRMOnline: #NRM Chairman @KagutaMuseveni's remarks on freedom of speech as a right of the people, and not a favour from the govt http:/…","2014-12-12 16:12","Twitter for iPhone","","","","True","","5.432684422297313e+17","absent","absent","0","0","0","0","['NRM']","","['2883864275', '126955629']"
"544475457304166400","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","Uganda","Supporting the campaign & re-election of @KagutaMuseveni for President #Uganda","","1925","735","2009-12-09","en","en","RT @NRMOnline: Proposed #NRM Amendments: The above named officers be members of the National Conference without the right to vote","2014-12-15 12:53","Twitter for iPhone","","","","True","","5.444733320754954e+17","absent","absent","0","0","0","0","['NRM']","","['2883864275']"
"542977533206335489","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","Uganda","Supporting the campaign & re-election of @KagutaMuseveni for President #Uganda","","1925","735","2009-12-09","en","en","RT @NRMOnline: #NRM Todwong: For constant, consistent &amp; accurate communication, call toll-free 0800167777 (all) or SMS toll-free 777 &amp; 7777…","2014-12-11 09:41","Twitter Web Client","","","","True","","5.429774282438779e+17","absent","absent","0","0","0","0","['NRM']","","['2883864275']"
"544475229146611712","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","Uganda","Supporting the campaign & re-election of @KagutaMuseveni for President #Uganda","","1925","735","2009-12-09","en","en","RT @NRMOnline: Proposed #NRM Amendments: Article 16(1) establishing a National Secretariat of NRM.","2014-12-15 12:53","Twitter for iPhone","","","","True","","5.444687319390085e+17","absent","absent","0","0","0","0","['NRM']","","['2883864275']"
"549875204651225088","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","Uganda","Supporting the campaign & re-election of @KagutaMuseveni for President #Uganda","","1925","735","2009-12-09","en","en","RT @NRMOnline: The #NRM Constitutional Amendments have been fully legalised and take full effect from December 19th. http://t.co/EOpy19CqJP","2014-12-30 10:30","Twitter for iPhone","","","","True","","5.498731848380252e+17","absent","absent","0","0","0","0","['NRM']","","['2883864275']"
"542976908112437248","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","Uganda","Supporting the campaign & re-election of @KagutaMuseveni for President #Uganda","","1925","735","2009-12-09","en","en","RT @NRMOnline: #NRM Todwong: We are pleased to inform delegates that accreditation will be conducted at Kololo Independence Grounds on Dec …","2014-12-11 09:39","Twitter Web Client","","","","True","","5.429758576112476e+17","absent","absent","0","0","0","0","['NRM']","","['2883864275']"
"544475247605731328","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","Uganda","Supporting the campaign & re-election of @KagutaMuseveni for President #Uganda","","1925","735","2009-12-09","en","en","RT @NRMOnline: Proposed #NRM Amendments: Article 16(2) outlining the composition of the National Secretariat incl the SG, Dep. SG, National…","2014-12-15 12:53","Twitter for iPhone","","","","True","","5.444691651812475e+17","absent","absent","0","0","0","0","['NRM']","","['2883864275']"
"547334260437581824","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","Uganda","Supporting the campaign & re-election of @KagutaMuseveni for President #Uganda","","1925","735","2009-12-09","en","en","RT @NRMOnline: The officials named to take over Party Leadership positions will be discussed for approval by the NEC of the #NRM on January…","2014-12-23 10:13","Twitter for iPhone","","","","True","","5.471017937220403e+17","absent","absent","0","0","0","0","['NRM']","","['2883864275']"
