"tweetid","userid","user_display_name","user_screen_name","user_reported_location","user_profile_description","user_profile_url","follower_count","following_count","account_creation_date","account_language","tweet_language","tweet_text","tweet_time","tweet_client_name","in_reply_to_userid","in_reply_to_tweetid","quoted_tweet_tweetid","is_retweet","retweet_userid","retweet_tweetid","latitude","longitude","quote_count","reply_count","like_count","retweet_count","hashtags","urls","user_mentions"
"674141124030808064","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","Uganda","Supporting the campaign & re-election of @KagutaMuseveni for President #Uganda","","1925","735","2009-12-09","en","en","@Mukulaa now clarifies on the idea of Expansion of Soroti Airfield to Airport. 
#AskM7 @NRMOnline","2015-12-08 08:19","Twitter for Android","286094097","","","False","","","absent","absent","0","0","0","0","['AskM7']","[]","['286094097', '2883864275']"
"642860805491421184","RTJBYFlD2HhtankbDEQYjPfq+LsrTHqgVdRxSJuw=","RTJBYFlD2HhtankbDEQYjPfq+LsrTHqgVdRxSJuw=","RTJBYFlD2HhtankbDEQYjPfq+LsrTHqgVdRxSJuw=","Kampala","Writer, content developer, ardent media monitor. #Journalist @ChimpReports","https://t.co/A7YCKjca3L","1142","1928","2013-08-12","en","en","@DianaNabuuso @FrankTumwebazek @elisonk The only uncouth thing is involving politics at this sad moment.","2015-09-13 00:42","Twitter Web App","1008629550","6.427698117019525e+17","","False","","","absent","absent","0","0","0","0","[]","[]","['1008629550', '2700393444', '251251929']"
"554372712597323777","RTJBYFlD2HhtankbDEQYjPfq+LsrTHqgVdRxSJuw=","RTJBYFlD2HhtankbDEQYjPfq+LsrTHqgVdRxSJuw=","RTJBYFlD2HhtankbDEQYjPfq+LsrTHqgVdRxSJuw=","Kampala","Writer, content developer, ardent media monitor. #Journalist @ChimpReports","https://t.co/A7YCKjca3L","1142","1928","2013-08-12","en","en","@Adupaongwech Indeed #longtym man. Happy nu yr to u too. You r lost man","2015-01-11 20:22","Twitter Web Client","2973143660","5.542021173016248e+17","","False","","","absent","absent","0","0","0","0","['longtym']","","['2973143660']"
"633558448031014912","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","Uganda","Supporting the campaign & re-election of @KagutaMuseveni for President #Uganda","","1925","735","2009-12-09","en","en","@AmamaMbabazi wants to lead us into a transitional tenure but only if he is the candidate. We ask, Could this be selfishness? #Agenda2016","2015-08-18 08:37","Twitter for Android","65587488","","","False","","","absent","absent","0","0","1","1","['Agenda2016']","[]","['65587488']"
"644910599818842112","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","Uganda","Supporting the campaign & re-election of @KagutaMuseveni for President #Uganda","","1925","735","2009-12-09","en","en","@AmamaMbabazi wants to eat his cake and have it.  https://t.co/Y48uOfyP2f","2015-09-18 16:27","Twitter for Android","65587488","","6.44906922508972e+17","False","","","absent","absent","0","0","1","0","[]","['https://twitter.com/iDEASUG/status/644906922508972032']","['65587488']"
"639360723823521792","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","Uganda","Supporting the campaign & re-election of @KagutaMuseveni for President #Uganda","","1925","735","2009-12-09","en","en","@mutenyo_p @Kalinaki are you suggesting that Only him can `complete the revolution`?","2015-09-03 08:54","Twitter for Android","514194457","6.393590420796006e+17","","False","","","absent","absent","0","1","2","1","[]","[]","['514194457', '47102491']"
"633989013897105408","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","Uganda","Supporting the campaign & re-election of @KagutaMuseveni for President #Uganda","","1925","735","2009-12-09","en","en","@ivanbfa Min. Of fin said, shs 500Bn was chicken feeds, he will look for $1.5Bn for the devt bank. #unemploymentUg  https://t.co/xkqiQjIde5","2015-08-19 13:08","Twitter for Android","1271734351","","6.33987409353515e+17","False","","","absent","absent","0","0","0","0","['unemploymentUg']","['https://twitter.com/ivanbfa/status/633987409353515008']","['1271734351']"
"661478857078386689","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","Uganda","Supporting the campaign & re-election of @KagutaMuseveni for President #Uganda","","1925","735","2009-12-09","en","und","@ivanbfa @triciatwasiima @IBatambuze @khanbakshi911 @Charlie_Kemi #VoteSevo #Votenrm  https://t.co/mnLMxyNGKG","2015-11-03 09:43","Twitter for Android","1271734351","","6.61477802206765e+17","False","","","absent","absent","0","0","0","0","['VoteSevo', 'Votenrm']","['https://twitter.com/BbosaTonny/status/661477802206765056']","['1271734351', '415644143', '334590478', '126355627', '228298953']"
"633988291436613632","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","Uganda","Supporting the campaign & re-election of @KagutaMuseveni for President #Uganda","","1925","735","2009-12-09","en","en","@ivanbfa @triciatwasiima @FDCOfficial1 @eyjacob @muha_tushabe Gov't already has that in UDB &amp; plans to recapitalise it with sh.500bn by 2019","2015-08-19 13:06","Twitter for Android","1271734351","6.33987409353515e+17","","False","","","absent","absent","0","0","0","0","[]","[]","['1271734351', '415644143', '2926878155', '75587653', '339668541']"
"658581203822518272","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","4IESrF58WF9LX1a3RySuP3WebiusoHnD+ZnAr1wmWd0=","Uganda","Supporting the campaign & re-election of @KagutaMuseveni for President #Uganda","","1925","735","2009-12-09","en","en","@Odrek_Rwabwogo Perhaps we should talk about this suggestion.  https://t.co/9ckhrxzntZ","2015-10-26 09:49","Twitter for Android","1631352266","","6.585803020177654e+17","False","","","absent","absent","0","0","0","0","[]","['https://twitter.com/eyjacob/status/658580302017765382']","['1631352266']"
