"tweetid","userid","user_display_name","user_screen_name","user_reported_location","user_profile_description","user_profile_url","follower_count","following_count","account_creation_date","account_language","tweet_language","tweet_text","tweet_time","tweet_client_name","in_reply_to_userid","in_reply_to_tweetid","quoted_tweet_tweetid","is_retweet","retweet_userid","retweet_tweetid","latitude","longitude","quote_count","reply_count","like_count","retweet_count","hashtags","urls","user_mentions"
"1363043889867722755","NJSh8jaV4rj04IbPkgpSoow8JBY5Xh3AfT8IeB0eA=","NJSh8jaV4rj04IbPkgpSoow8JBY5Xh3AfT8IeB0eA=","NJSh8jaV4rj04IbPkgpSoow8JBY5Xh3AfT8IeB0eA=","","一个中国人的一些心里话","","11","50","2021-01-31","en","zh","RT @PDChinese: 【這段視頻，還原了喀喇崑崙那場英勇戰鬥】#加勒萬河谷衝突現場視頻公開！這段視頻，記錄了喀喇崑崙那場英勇戰鬥。 #祖國山河寸土不讓 ！銘記烈士，致敬英雄！https://t.co/I2HUak5LEZ https://t.co/VGwWa2EBhT","2021-02-20 08:32","Twitter Web App","","","","True","","1.3628046261862523e+18","absent","absent","0","0","0","0","['加勒萬河谷衝突現場視頻公開', '祖國山河寸土不讓']","['http://bit.ly/3uh2ygH']","['1531801543']"
"1363041244696354821","NJSh8jaV4rj04IbPkgpSoow8JBY5Xh3AfT8IeB0eA=","NJSh8jaV4rj04IbPkgpSoow8JBY5Xh3AfT8IeB0eA=","NJSh8jaV4rj04IbPkgpSoow8JBY5Xh3AfT8IeB0eA=","","一个中国人的一些心里话","","11","50","2021-01-31","en","en","RT @Best__China: The first batch of 1 million doses of domestic vaccines will arrive in Hong Kong as soon as next month, which is exciting.…","2021-02-20 08:22","Twitter Web App","","","","True","","1.3391507278269809e+18","absent","absent","0","0","0","0","[]","[]","['1182256633122045952']"
"1370969684833538050","1266304799110082561","一路向北","Loveflowers_0","Samanpura, Danapur","Wise men speak because they have something to say; fools because they have to say something.","","7684","7770","2020-05-29","en","tl","RT @Fast_love_story: 𝐅𝐚𝐬𝐭 𝐥𝐨𝐯𝐞 𝐬𝐭𝐨𝐫𝐲 𝐟𝐞𝐥𝐥𝐢𝐧𝐠 𝐝𝐢𝐥𝐥 𝐦𝐞𝐫𝐚 𝐝𝐢𝐥 𝐬𝐡𝐢𝐫𝐩𝐡 𝐭𝐮𝐦 𝐬𝐞 𝐩𝐲𝐚𝐫𝐚 𝐤𝐚𝐫𝐭𝐞 𝐡𝐚𝐢💞 https://t.co/5Yb0ogPTpg","2021-03-14 05:26","Twitter for Android","","","","True","","1.2984382336053821e+18","absent","absent","0","0","0","0","[]","[]","['1181945119676583936']"
"1370969733269364738","1266304799110082561","一路向北","Loveflowers_0","Samanpura, Danapur","Wise men speak because they have something to say; fools because they have to say something.","","7684","7770","2020-05-29","en","hi","RT @Fast_love_story: Dill ushi pe marta Jo kadar nahi karta hai https://t.co/vAA1c0aNEM","2021-03-14 05:27","Twitter for Android","","","","True","","1.297196570526417e+18","absent","absent","0","0","0","0","[]","[]","['1181945119676583936']"
"1370969828471631872","1266304799110082561","一路向北","Loveflowers_0","Samanpura, Danapur","Wise men speak because they have something to say; fools because they have to say something.","","7684","7770","2020-05-29","en","hi","RT @Fast_love_story: प्यार करके जताए यह जरूरी तो नहीं याद करके बताएं यह जरूरी तो नहीं रोने वाले तो दिल में रो लेते हैं आंखों में आंसू आए ये…","2021-03-14 05:27","Twitter for Android","","","","True","","1.29721340082133e+18","absent","absent","0","0","0","0","[]","[]","['1181945119676583936']"
"1370969794833346564","1266304799110082561","一路向北","Loveflowers_0","Samanpura, Danapur","Wise men speak because they have something to say; fools because they have to say something.","","7684","7770","2020-05-29","en","und","RT @Fast_love_story: https://t.co/3jamI6nMWZ","2021-03-14 05:27","Twitter for Android","","","","True","","1.2972117358210499e+18","absent","absent","0","0","0","0","[]","[]","['1181945119676583936']"
"1370969641753870339","1266304799110082561","一路向北","Loveflowers_0","Samanpura, Danapur","Wise men speak because they have something to say; fools because they have to say something.","","7684","7770","2020-05-29","en","hi","RT @Fast_love_story: #शादी करनी है तो #पहले #LOVE करो
#क्यू कि पहले #इस्तेमाल करें फिर #विश्वास करें","2021-03-14 05:26","Twitter for Android","","","","True","","1.3041046345884303e+18","absent","absent","0","0","0","0","['शादी', 'पहले', 'LOVE', 'क्यू', 'इस्तेमाल', 'विश्वास']","[]","['1181945119676583936']"
"1363314285699424262","NJSh8jaV4rj04IbPkgpSoow8JBY5Xh3AfT8IeB0eA=","NJSh8jaV4rj04IbPkgpSoow8JBY5Xh3AfT8IeB0eA=","NJSh8jaV4rj04IbPkgpSoow8JBY5Xh3AfT8IeB0eA=","","一个中国人的一些心里话","","11","50","2021-01-31","en","zh","RT @NathaniBlanco: 政府嘅呢兩項舉措從短期嚟睇能夠恢復市民嘅正常生活，從長期嚟睇更係香港恢復經濟、紓解民困嘅第一步。人人為我，我為人人，只要拋開顧慮與政府協力前行，本港疫情「清零」嘅目標一定指日可待！#香港 https://t.co/QuSvsecefB","2021-02-21 02:27","Twitter Web App","","","","True","","1.3633093429429207e+18","absent","absent","0","0","0","0","['香港']","[]","['2498242922']"
"1363044761070759936","NJSh8jaV4rj04IbPkgpSoow8JBY5Xh3AfT8IeB0eA=","NJSh8jaV4rj04IbPkgpSoow8JBY5Xh3AfT8IeB0eA=","NJSh8jaV4rj04IbPkgpSoow8JBY5Xh3AfT8IeB0eA=","","一个中国人的一些心里话","","11","50","2021-01-31","en","zh","RT @KimVela3148972: 盼港台會有新改革，希望改變管理不良，用人唯親，私相授受的風氣。 相信喺不久嘅將來，香港嘅人民公僕正成為市民利益嘅捍衛者和守護者，每一個愛國者成為香港「一國兩制」治理嘅應有之意！ https://t.co/HHXrwldBeB","2021-02-20 08:36","Twitter Web App","","","","True","","1.3630421017771622e+18","absent","absent","0","0","0","0","[]","[]","['1341570375453454337']"
"1363671452487012355","NJSh8jaV4rj04IbPkgpSoow8JBY5Xh3AfT8IeB0eA=","NJSh8jaV4rj04IbPkgpSoow8JBY5Xh3AfT8IeB0eA=","NJSh8jaV4rj04IbPkgpSoow8JBY5Xh3AfT8IeB0eA=","","一个中国人的一些心里话","","11","50","2021-01-31","en","zh","RT @fasterdir: 回顧香港過去嘅一年，亂港分子喺境外反中勢力嘅幕後操縱下，打著「反送中」嘅旗幟，置香港民生於不顧，黑暴肆虐、「獨瘤」禍港讓香港陷入水深火熱之中。於是香港國安法順勢而生，如「利劍封喉」令黑暴如「雲屯鳥散」，香港由亂變治，街頭唔再黑暴肆虐，市民重享安全自…","2021-02-22 02:06","Twitter Web App","","","","True","","1.3636601322535035e+18","absent","absent","0","0","0","0","[]","[]","['232746301']"
