"tweetid","userid","user_display_name","user_screen_name","user_reported_location","user_profile_description","user_profile_url","follower_count","following_count","account_creation_date","account_language","tweet_language","tweet_text","tweet_time","tweet_client_name","in_reply_to_userid","in_reply_to_tweetid","quoted_tweet_tweetid","is_retweet","retweet_userid","retweet_tweetid","latitude","longitude","quote_count","reply_count","like_count","retweet_count","hashtags","urls","user_mentions"
"1206043792538628096","3480015072","昶宇文化","seo_yea_ji","","一群有理想的年轻人聚在一起，以视频反映生活，记录生活。
A group of young men with dreams come together to video life and record what we've seen.","","5379","361","2015-09-07","zh-cn","in","RT @K_DramaIndo: #SeoYeJi mendapat tawaran untuk bintangi drama tvN ""Psycho, But It's Okay"" bersama #KimSooHyun 👏 https://t.co/yDbc5y3JZx","2019-12-15 02:50","Twitter for Android","","","","True","","1.2038985460442972e+18","absent","absent","0","0","0","0","['SeoYeJi', 'KimSooHyun']","[]","['404803341']"
"1174967233539268608","3480015072","昶宇文化","seo_yea_ji","","一群有理想的年轻人聚在一起，以视频反映生活，记录生活。
A group of young men with dreams come together to video life and record what we've seen.","","5379","361","2015-09-07","zh-cn","en","RT @KoreanUpdates: #KingEntertainment confirmed #SeoYeJi didn't resign with the company after long discussion. She's been with the company…","2019-09-20 08:43","Twitter for Android","","","","True","","1.1643909399529677e+18","absent","absent","0","0","0","0","['KingEntertainment', 'SeoYeJi']","[]","['92476849']"
"1174966112569585665","3480015072","昶宇文化","seo_yea_ji","","一群有理想的年轻人聚在一起，以视频反映生活，记录生活。
A group of young men with dreams come together to video life and record what we've seen.","","5379","361","2015-09-07","zh-cn","ko","RT @insight_co_kr: Beautiful Seo Ye Ji

블랙 원피스 입고 공주님 미모 인증한 서예지

#서예지 #배우 #연기자 #연예인 #양자물리학 #Seoyeji #actress #kpop #kstar https://t.co/4JW…","2019-09-20 08:38","Twitter for Android","","","","True","","1.171711003484029e+18","absent","absent","0","0","0","0","['서예지', '배우', '연기자', '연예인', '양자물리학', 'Seoyeji', 'actress', 'kpop', 'kstar']","[]","['1711736172']"
"1174967620476358656","3480015072","昶宇文化","seo_yea_ji","","一群有理想的年轻人聚在一起，以视频反映生活，记录生活。
A group of young men with dreams come together to video life and record what we've seen.","","5379","361","2015-09-07","zh-cn","ko","RT @insight_co_kr: 시크 단발로 매혹적 자태 뽐낸 서예지

Seo Ye Ji at “Quantum Physics"" Press Conference

#서예지 #배우 #연기자 #연예인 #양자물리학 #영화 #사진 #Seoyeji #actre…","2019-09-20 08:44","Twitter for Android","","","","True","","1.161155585192018e+18","absent","absent","0","0","0","0","['서예지', '배우', '연기자', '연예인', '양자물리학', '영화', '사진', 'Seoyeji']","[]","['1711736172']"
"1206043446932168704","3480015072","昶宇文化","seo_yea_ji","","一群有理想的年轻人聚在一起，以视频反映生活，记录生活。
A group of young men with dreams come together to video life and record what we've seen.","","5379","361","2015-09-07","zh-cn","en","RT @soompi: #SeoYeJi Reportedly Starring In New Drama #KimSooHyun Is In Talks For https://t.co/vzFsPW0luz https://t.co/q57dIIBRgb","2019-12-15 02:48","Twitter for Android","","","","True","","1.203862754500604e+18","absent","absent","0","0","0","0","['SeoYeJi', 'KimSooHyun']","['https://www.soompi.com/article/1370422wpp/seo-ye-ji-reportedly-starring-in-new-drama-kim-soo-hyun-is-in-talks-for']","['17659206']"
"1095214522397151232","3480015072","昶宇文化","seo_yea_ji","","一群有理想的年轻人聚在一起，以视频反映生活，记录生活。
A group of young men with dreams come together to video life and record what we've seen.","","5379","361","2015-09-07","zh-cn","en","RT @soompi: Esom, Uhm Tae Goo, And Chun Ho Jin In Talks To Lead Season 2 Of OCN's ""#SaveMe"" https://t.co/g8zAhovycC https://t.co/9470uw7F4K","2019-02-12 06:54","Twitter for Android","","","","True","","1.0951673926262948e+18","absent","absent","0","0","0","0","['SaveMe']","['https://www.soompi.com/article/1303093wpp/esom-uhm-tae-goo-and-chun-ho-jin-in-talks-to-lead-season-2-of-ocns-save-me']","['17659206']"
"1174967551748476928","3480015072","昶宇文化","seo_yea_ji","","一群有理想的年轻人聚在一起，以视频反映生活，记录生活。
A group of young men with dreams come together to video life and record what we've seen.","","5379","361","2015-09-07","zh-cn","en","RT @soompi: #SeoYeJi Talks About Filming Her New Horror Movie Without Stand-Ins Or CGI https://t.co/mo7jRf9JRP https://t.co/FocZpm0DMH","2019-09-20 08:44","Twitter for Android","","","","True","","1.16178972627959e+18","absent","absent","0","0","0","0","['SeoYeJi']","['https://www.soompi.com/article/1345660wpp/seo-ye-ji-talks-about-filming-her-new-horror-movie-without-stand-ins-or-cgi']","['17659206']"
"1206043489739268096","3480015072","昶宇文化","seo_yea_ji","","一群有理想的年轻人聚在一起，以视频反映生活，记录生活。
A group of young men with dreams come together to video life and record what we've seen.","","5379","361","2015-09-07","zh-cn","in","RT @MyKoreanDramaID: Jadi #KimSoohyun katanya bakal keluar dari KeyEast Ent terus bikin agensi sendiri. Nah #SeoYeji sama #KimSaeron kabarn…","2019-12-15 02:49","Twitter for Android","","","","True","","1.2047942076819538e+18","absent","absent","0","0","0","0","['KimSoohyun', 'SeoYeji', 'KimSaeron']","[]","['3098907870']"
"1206214588317880322","3480015072","昶宇文化","seo_yea_ji","","一群有理想的年轻人聚在一起，以视频反映生活，记录生活。
A group of young men with dreams come together to video life and record what we've seen.","","5379","361","2015-09-07","zh-cn","en","RT @potatingcheese: should’ve not read the replies under 😪 excuse me but that’s SEO YE JI!!!! the beautiful, talented and promising actress…","2019-12-15 14:09","Twitter for Android","","","1.2038453098701169e+18","True","","1.2039148501554258e+18","absent","absent","0","0","0","0","[]","[]","['2487759026']"
"1173286595044106240","922009893564907520","☾","VisualsGallery","moon","","","112829","698","2017-10-22","en","tl","RT @BatistaKurt: may nagkakagusto din kaya sa tulad ko","2019-09-15 17:24","Twitter for iPhone","","","","True","","1.173285816816128e+18","absent","absent","0","0","0","0","[]","[]","['1173284635343634432']"
