"tweetid","userid","user_display_name","user_screen_name","user_reported_location","user_profile_description","user_profile_url","follower_count","following_count","account_creation_date","account_language","tweet_language","tweet_text","tweet_time","tweet_client_name","in_reply_to_userid","in_reply_to_tweetid","quoted_tweet_tweetid","is_retweet","retweet_userid","retweet_tweetid","latitude","longitude","quote_count","reply_count","like_count","retweet_count","hashtags","urls","user_mentions"
"546382266902265857","468721219","MineBoxRadio","MinBoxRadio","France FR","On était numéro 1","https://t.co/mG5MdTEZqB","7902","42","2012-01-19","zh-cn","fr","Et tout de suite c'est le #FunBoxMBR ! - Julien","2014-12-20 19:10","Buffer","","","","False","","","absent","absent","0","0","0","0","['FunBoxMBR']","","[]"
"531404530353987584","468721219","MineBoxRadio","MinBoxRadio","France FR","On était numéro 1","https://t.co/mG5MdTEZqB","7902","42","2012-01-19","zh-cn","fr","Prêt pour un #concours ? :D","2014-11-09 11:14","Twitter Web Client","","","","False","","","absent","absent","0","3","4","2","['concours']","[]","[]"
"517591406484160512","468721219","MineBoxRadio","MinBoxRadio","France FR","On était numéro 1","https://t.co/mG5MdTEZqB","7902","42","2012-01-19","zh-cn","fr","[CONCOURS] Tente de gagner un compte minecraft ! #RT ce tweet et follow @U3hfsFsKrJy6YKuHWgHNKWvlBPxue3aRSS8kGXZDtI= ! Résultats le 03/10 à 17h !","2014-10-02 08:26","Twitter Web Client","","","","False","","","absent","absent","0","1","8","59","['RT']","","['U3hfsFsKrJy6YKuHWgHNKWvlBPxue3aRSS8kGXZDtI=']"
"490897265671016448","468721219","MineBoxRadio","MinBoxRadio","France FR","On était numéro 1","https://t.co/mG5MdTEZqB","7902","42","2012-01-19","zh-cn","fr","#LeJournalDuHard c'est maintenant avec notre ami @Jolesgo dans les Chroniques de la Rédac' ! - Gilloubiz","2014-07-20 16:33","Buffer","","","","False","","","absent","absent","0","0","1","0","['LeJournalDuHard']","[]","['1417859035']"
"522372710492831744","468721219","MineBoxRadio","MinBoxRadio","France FR","On était numéro 1","https://t.co/mG5MdTEZqB","7902","42","2012-01-19","zh-cn","fr","Quentin à l'antenne sur http://t.co/Gvbcz4NfFK ! De la musique, de la détente et du fun, c'est maintenant sur nos antennes !","2014-10-15 13:05","Twitter Web Client","","","","False","","","absent","absent","0","0","0","1","","['http://www.mineboxradio.com/']","[]"
"475983081690910720","468721219","MineBoxRadio","MinBoxRadio","France FR","On était numéro 1","https://t.co/mG5MdTEZqB","7902","42","2012-01-19","zh-cn","fr","P911 Magazine, un très beau webzine orienté geek et jeux-vidéos ! http://t.co/vzWNhznqDD @p911magazine http://t.co/G8eq6xcyTU","2014-06-09 12:49","Buffer","","","","False","","","absent","absent","0","1","3","2","","['http://mineboxradio.com/#new-id-86', 'http://p911-magazine.com/']","['2428901138']"
"461913775084699648","468721219","MineBoxRadio","MinBoxRadio","France FR","On était numéro 1","https://t.co/mG5MdTEZqB","7902","42","2012-01-19","zh-cn","fr","Merci d'avoir suivi l'émission et à la semaine prochaine pour la fin de ce Top 20 ! - Gilloubiz","2014-05-01 17:03","Buffer","","","","False","","","absent","absent","0","0","0","0","","","[]"
"484922265398939650","468721219","MineBoxRadio","MinBoxRadio","France FR","On était numéro 1","https://t.co/mG5MdTEZqB","7902","42","2012-01-19","zh-cn","fr","Bonjour à vous!","2014-07-04 04:50","Twitter Web Client","","","","False","","","absent","absent","0","2","1","0","","","[]"
"462259320726773760","468721219","MineBoxRadio","MinBoxRadio","France FR","On était numéro 1","https://t.co/mG5MdTEZqB","7902","42","2012-01-19","zh-cn","en","LET'S GO ! 100% Trance Music NOW ! ==&gt; #Trancendances #024 http://t.co/BuqW6CDQnq","2014-05-02 15:56","Twitter Web Client","","","","False","","","absent","absent","0","0","1","2","['Trancendances']","['http://mineboxradio.com/']","[]"
"441629753192488960","468721219","MineBoxRadio","MinBoxRadio","France FR","On était numéro 1","https://t.co/mG5MdTEZqB","7902","42","2012-01-19","zh-cn","fr","Pour les filles, c'est ""Ce rêve bleu"" version Megadrive dans #DiscoPixel ! - Gilloubiz","2014-03-06 17:41","Buffer","","","","False","","","absent","absent","0","1","0","0","['DiscoPixel']","","[]"
"451733871873515521","468721219","MineBoxRadio","MinBoxRadio","France FR","On était numéro 1","https://t.co/mG5MdTEZqB","7902","42","2012-01-19","zh-cn","fr","Vous allez pouvoir très bientôt gagner une dizaine d'exemplaires du livre ""Le guide officiel pour bien débuter à Minecraft"" @Gallimard #MBR","2014-04-03 14:52","Twitter Web Client","","","","False","","","absent","absent","0","0","3","1","['MBR']","","['32571004']"
"477507807953309697","468721219","MineBoxRadio","MinBoxRadio","France FR","On était numéro 1","https://t.co/mG5MdTEZqB","7902","42","2012-01-19","zh-cn","fr","Retrouvez dès 11h demain matin le #MorningBox ! La dernière pour @Bewwy_ malheureusement ! #Concours au rendez vous comme chaque samedi !","2014-06-13 17:48","Twitter Web Client","","","","False","","","absent","absent","0","2","1","2","['MorningBox', 'Concours']","","['1166639450']"
"505023937240367104","468721219","MineBoxRadio","MinBoxRadio","France FR","On était numéro 1","https://t.co/mG5MdTEZqB","7902","42","2012-01-19","zh-cn","fr","On est en live, on s'éclate bien venez ! ^^ #MondeIndé - Baptiste","2014-08-28 16:07","Buffer","","","","False","","","absent","absent","0","0","0","1","['MondeIndé']","","[]"
"526774599594549248","468721219","MineBoxRadio","MinBoxRadio","France FR","On était numéro 1","https://t.co/mG5MdTEZqB","7902","42","2012-01-19","zh-cn","fr","Rendez-vous vendredi prochain (31/10) de 19h à 20h pour une édition de ""La Cour De Récré"" spéciale Halloween !  - Simon","2014-10-27 16:37","Buffer","","","","False","","","absent","absent","0","0","0","0","","","[]"
