"tweetid","userid","user_display_name","user_screen_name","user_reported_location","user_profile_description","user_profile_url","follower_count","following_count","account_creation_date","account_language","tweet_language","tweet_text","tweet_time","tweet_client_name","in_reply_to_userid","in_reply_to_tweetid","quoted_tweet_tweetid","is_retweet","retweet_userid","retweet_tweetid","latitude","longitude","quote_count","reply_count","like_count","retweet_count","hashtags","urls","user_mentions"
"982472039960231937","3480015072","昶宇文化","seo_yea_ji","","一群有理想的年轻人聚在一起，以视频反映生活，记录生活。
A group of young men with dreams come together to video life and record what we've seen.","","5379","361","2015-09-07","zh-cn","en","RT @SEOXIANE: @yZIgOT5d94J58pBqKlW0h4D2mK0A4bHswF+fYKO2kvc= Happy Birthday dearest unnie whom I love a lot. I'm sorry for the tardy congratulation greeting in your special d…","2018-04-07 04:16","Twitter for Android","","","","True","","9.822239374079345e+17","absent","absent","0","0","0","0","[]","[]","['849074515', 'yZIgOT5d94J58pBqKlW0h4D2mK0A4bHswF+fYKO2kvc=']"
"1026600715215663105","468721219","MineBoxRadio","MinBoxRadio","France FR","On était numéro 1","https://t.co/mG5MdTEZqB","7902","42","2012-01-19","zh-cn","fr","RT @Nipple_Double: @U3hfsFsKrJy6YKuHWgHNKWvlBPxue3aRSS8kGXZDtI= Presque plus de temps entre deux tweet de mbr qu'entre deux vidéos d'Antoine Daniel","2018-08-06 22:47","Twitter for iPhone","","","","True","","1.0266005549219103e+18","absent","absent","0","0","0","0","[]","[]","['974269531', 'U3hfsFsKrJy6YKuHWgHNKWvlBPxue3aRSS8kGXZDtI=']"
"1033375518802862080","922009893564907520","☾","VisualsGallery","moon","","","112829","698","2017-10-22","en","tl","RT @devourticaly: di ikaw ang mundo nya kasi... https://t.co/mhHbBnproF","2018-08-25 15:28","TweetDeck","","","1.032743530362536e+18","True","","1.0329913850481664e+18","absent","absent","0","0","0","0","[]","['https://twitter.com/ArianaGrande/status/1032743530362535936']","['2919581576']"
"1018164414623739904","922009893564907520","☾","VisualsGallery","moon","","","112829","698","2017-10-22","en","en","RT @devourticaly: making someone happy when they're feeling down is one of the best feelings in the world.","2018-07-14 16:04","TweetDeck","","","","True","","1.0181304490406953e+18","absent","absent","0","0","0","0","[]","[]","['2919581576']"
"964118522895855617","3480015072","昶宇文化","seo_yea_ji","","一群有理想的年轻人聚在一起，以视频反映生活，记录生活。
A group of young men with dreams come together to video life and record what we've seen.","","5379","361","2015-09-07","zh-cn","en","RT @insertfeelshere: The S in Seo Ye Ji means Smart https://t.co/NIvqLAYFaR","2018-02-15 12:45","Twitter for Android","","","","True","","9.63650199532032e+17","absent","absent","0","0","0","0","[]","[]","['2267001846']"
"1033375406013874177","922009893564907520","☾","VisualsGallery","moon","","","112829","698","2017-10-22","en","tl","RT @Justcallmechars: To all na akala ko minahal ako, putanginanyo po.","2018-08-25 15:27","TweetDeck","","","","True","","1.0333097703697572e+18","absent","absent","0","0","0","0","[]","[]","['2386830054']"
"1025794334078132230","922009893564907520","☾","VisualsGallery","moon","","","112829","698","2017-10-22","en","tl","RT @Justcallmechars: Sa gabing to, ang sarap mag walwal kasama yung mga tunay mong kaibigan,  kasabay ng malakas na soundrip ng siakol, par…","2018-08-04 17:23","TweetDeck","","","","True","","1.0257372115918971e+18","absent","absent","0","0","0","0","[]","[]","['2386830054']"
"959293245585960961","3480015072","昶宇文化","seo_yea_ji","","一群有理想的年轻人聚在一起，以视频反映生活，记录生活。
A group of young men with dreams come together to video life and record what we've seen.","","5379","361","2015-09-07","zh-cn","en","RT @OH_mes: Suzy, Nam Joo Hyuk, Seo Ye Ji in discussions to play leads in MBC drama 'Come here, Give me a Hug'

https://t.co/mY9v85O5ju

ht…","2018-02-02 05:11","Twitter for Android","","","","True","","9.585159190928876e+17","absent","absent","0","0","0","0","[]","['http://entertain.naver.com/read?oid=109&aid=0003708431']","['204163636']"
"990424281107517440","3480015072","昶宇文化","seo_yea_ji","","一群有理想的年轻人聚在一起，以视频反映生活，记录生活。
A group of young men with dreams come together to video life and record what we've seen.","","5379","361","2015-09-07","zh-cn","en","RT @kdramabitch: lawless lawyer starring lee joongi and seo ye ji will start airing on may 12! i’m so excited ❤️ https://t.co/Ow1RoZAHXG","2018-04-29 02:55","Twitter for Android","","","","True","","9.900906970709197e+17","absent","absent","0","0","0","0","[]","[]","['2576871816']"
"988674050338709505","3480015072","昶宇文化","seo_yea_ji","","一群有理想的年轻人聚在一起，以视频反映生活，记录生活。
A group of young men with dreams come together to video life and record what we've seen.","","5379","361","2015-09-07","zh-cn","en","RT @OH_mes: Kim Jae Wook has reportedly been cast in upcoming OCN drama 'Hand'

A story of a psychic, priest, and policeman who work togeth…","2018-04-24 07:00","Twitter for Android","","","","True","","9.885781339295949e+17","absent","absent","0","0","0","0","[]","[]","['204163636']"
"964118551836573697","3480015072","昶宇文化","seo_yea_ji","","一群有理想的年轻人聚在一起，以视频反映生活，记录生活。
A group of young men with dreams come together to video life and record what we've seen.","","5379","361","2015-09-07","zh-cn","en","RT @OH_mes: Seo Ye Ji will likely join Lee Joon Gi in tvN drama 'Lawless Attorney'

Currently in discussions over joining the cast

https:/…","2018-02-15 12:45","Twitter for Android","","","","True","","9.636393161771295e+17","absent","absent","0","0","0","0","[]","[]","['204163636']"
"1002935683617472512","922009893564907520","☾","VisualsGallery","moon","","","112829","698","2017-10-22","en","tl","RT @iamJoshDizon: Yung mga magjowang nagmementions sa isang post sa secret files or ano mang post sa facebook.Tapos nung nagbreak na, nando…","2018-06-02 15:31","TweetDeck","","","","True","","1.0029194828707553e+18","absent","absent","0","0","0","0","[]","[]","['2873509806']"
"982660147003691008","922009893564907520","☾","VisualsGallery","moon","","","112829","698","2017-10-22","en","en","RT @poeticandinlove: Fall in love with the person who makes you believe in soul mates when you had no hope that there was anyone in the wor…","2018-04-07 16:43","TweetDeck","","","","True","","9.826595681897882e+17","absent","absent","0","0","0","0","[]","[]","['958809307801440257']"
"990256038325637120","3480015072","昶宇文化","seo_yea_ji","","一群有理想的年轻人聚在一起，以视频反映生活，记录生活。
A group of young men with dreams come together to video life and record what we've seen.","","5379","361","2015-09-07","zh-cn","en","RT @allkpop: Lee Jun Ki &amp; Seo Ye Ji are charismatic, professional, and caught up in danger in newest 'Lawless Lawyer' preview
https://t.co/…","2018-04-28 15:46","Twitter for Android","","","","True","","9.90026544448983e+17","absent","absent","0","0","0","0","[]","[]","['21366823']"
"969411932724719617","3480015072","昶宇文化","seo_yea_ji","","一群有理想的年轻人聚在一起，以视频反映生活，记录生活。
A group of young men with dreams come together to video life and record what we've seen.","","5379","361","2015-09-07","zh-cn","en","RT @allkpop: Seo Ye Ji confirmed to work with Lee Jun Ki in new drama 'Lawless Lawyer' https://t.co/ajXae3QbmW https://t.co/gonlGtgYjN","2018-03-02 03:19","Twitter for Android","","","","True","","9.689847009697833e+17","absent","absent","0","0","0","0","[]","['https://www.allkpop.com/article/2018/02/seo-ye-ji-confirmed-to-work-with-lee-jun-ki-in-new-drama-lawless-lawyer']","['21366823']"
"982596596784250880","922009893564907520","☾","VisualsGallery","moon","","","112829","698","2017-10-22","en","en","RT @ExAlmost: follow me for followback! 

RT when done!","2018-04-07 12:30","TweetDeck","","","","True","","9.82595911564972e+17","absent","absent","0","0","0","0","[]","[]","['898802385652400128']"
"982105662552326145","3480015072","昶宇文化","seo_yea_ji","","一群有理想的年轻人聚在一起，以视频反映生活，记录生活。
A group of young men with dreams come together to video life and record what we've seen.","","5379","361","2015-09-07","zh-cn","und","RT @ZHANOK1: @Junkiluchshiy @yZIgOT5d94J58pBqKlW0h4D2mK0A4bHswF+fYKO2kvc= @Denis25212187 ☺☺☺🌸🌷🌻🌺🌼 https://t.co/Sx4LNWN0O8","2018-04-06 04:00","Twitter for Android","","","","True","","9.819914093256663e+17","absent","absent","0","0","0","0","[]","[]","['908086021908320256', '920557337320058880', 'yZIgOT5d94J58pBqKlW0h4D2mK0A4bHswF+fYKO2kvc=', '1324335325']"
"959295460467814401","3480015072","昶宇文化","seo_yea_ji","","一群有理想的年轻人聚在一起，以视频反映生活，记录生活。
A group of young men with dreams come together to video life and record what we've seen.","","5379","361","2015-09-07","zh-cn","en","RT @shawolololol: I refuse to give Seo Ye Ji a second lead role. This girl https://t.co/Kdtjaymng5","2018-02-02 05:20","Twitter for Android","","","9.585159190928876e+17","True","","9.585623307989524e+17","absent","absent","0","0","0","0","[]","['https://twitter.com/OH_mes/status/958515919092887552']","['792686614048870400']"
"982105654000140288","3480015072","昶宇文化","seo_yea_ji","","一群有理想的年轻人聚在一起，以视频反映生活，记录生活。
A group of young men with dreams come together to video life and record what we've seen.","","5379","361","2015-09-07","zh-cn","ru","RT @tatyana_boris: @Junkiluchshiy @yZIgOT5d94J58pBqKlW0h4D2mK0A4bHswF+fYKO2kvc= @Denis25212187 С днём рождения!!! https://t.co/i3WcWM31ZO","2018-04-06 04:00","Twitter for Android","","","","True","","9.81993551771861e+17","absent","absent","0","0","0","0","[]","[]","['853571211082833920', '920557337320058880', 'yZIgOT5d94J58pBqKlW0h4D2mK0A4bHswF+fYKO2kvc=', '1324335325']"
"952529075100200961","3480015072","昶宇文化","seo_yea_ji","","一群有理想的年轻人聚在一起，以视频反映生活，记录生活。
A group of young men with dreams come together to video life and record what we've seen.","","5379","361","2015-09-07","zh-cn","en","RT @KoreaTide: Seo Yeji, following Soo Ae, ‘Olivia Lauren’ model, selected https://t.co/S5aDwGBXSC https://t.co/t5VuMSPe3i","2018-01-14 13:13","Twitter for Android","","","","True","","9.509129491867116e+17","absent","absent","0","0","0","0","[]","['http://koreatide.com/seo-yeji-following-soo-ae-olivia-lauren-model-selected/']","['1202824285']"
"984758587900674048","3480015072","昶宇文化","seo_yea_ji","","一群有理想的年轻人聚在一起，以视频反映生活，记录生活。
A group of young men with dreams come together to video life and record what we've seen.","","5379","361","2015-09-07","zh-cn","ko","RT @cuteLJG: 아읻!! 봉변 서변 케미 좋다~😁

#이준기 #서예지 #무법변호사 https://t.co/HPU7z5Xhbr","2018-04-13 11:41","Twitter for Android","","","","True","","9.845934300628419e+17","absent","absent","0","0","0","0","['이준기', '서예지', '무법변호사']","[]","['154140187']"
"973963304564502528","3480015072","昶宇文化","seo_yea_ji","","一群有理想的年轻人聚在一起，以视频反映生活，记录生活。
A group of young men with dreams come together to video life and record what we've seen.","","5379","361","2015-09-07","zh-cn","ko","RT @cuteLJG: 드라마 tvN 무법변호사 (배우 이준기.서예지)토스트푸드트럭 촬영 및 간식차 출장케이터링 https://t.co/PlZZkETzHV https://t.co/pgN9EjuUL2","2018-03-14 16:45","Twitter for Android","","","","True","","9.722614275567002e+17","absent","absent","0","0","0","0","[]","['http://naver.me/GnqdARYn']","['154140187']"
"978997877681762305","3480015072","昶宇文化","seo_yea_ji","","一群有理想的年轻人聚在一起，以视频反映生活，记录生活。
A group of young men with dreams come together to video life and record what we've seen.","","5379","361","2015-09-07","zh-cn","in","RT @seterahdeh: ga akan nemuin sampah kek gini selain di twitter pokoknya https://t.co/rTnNJDbiyg","2018-03-28 14:10","Twitter for Android","","","","True","","9.789784335594824e+17","absent","absent","0","0","0","0","[]","[]","['322172298']"
"959295335045545984","3480015072","昶宇文化","seo_yea_ji","","一群有理想的年轻人聚在一起，以视频反映生活，记录生活。
A group of young men with dreams come together to video life and record what we've seen.","","5379","361","2015-09-07","zh-cn","en","RT @samxosh: You better not make Seo Ye Ji a second female lead wtf let's not.","2018-02-02 05:20","Twitter for Android","","","","True","","9.585399891506627e+17","absent","absent","0","0","0","0","[]","[]","['4429143919']"
"1078506990777774081","922009893564907520","☾","VisualsGallery","moon","","","112829","698","2017-10-22","en","tl","RT @chrisxcarpio: TATABA SA 2019

TATABA SA 2019

TATABA SA 2019

TATABA SA 2019

TATABA SA 2019

TATABA SA 2019

TATABA SA 2019

TATABA SA…","2018-12-28 04:24","Twitter Web Client","","","","True","","1.0779646464541614e+18","absent","absent","0","0","0","0","[]","[]","['963674595273342976']"
"1023176054544916480","922009893564907520","☾","VisualsGallery","moon","","","112829","698","2017-10-22","en","en","RT @kathxmay: Dear Lord, 

i know im not worthy of your kindness, im sorry for not being thankful enough. thank You for every blessings and…","2018-07-28 11:59","TweetDeck","","","","True","","1.0231334605320888e+18","absent","absent","0","0","0","0","[]","[]","['3239116447']"
