"tweetid","userid","user_display_name","user_screen_name","user_reported_location","user_profile_description","user_profile_url","follower_count","following_count","account_creation_date","account_language","tweet_language","tweet_text","tweet_time","tweet_client_name","in_reply_to_userid","in_reply_to_tweetid","quoted_tweet_tweetid","is_retweet","retweet_userid","retweet_tweetid","latitude","longitude","quote_count","reply_count","like_count","retweet_count","hashtags","urls","user_mentions"
"161294192302231552","429477991","Yamile Kaim الحياة والحب","yamilekaim","Veracruz","#الحياة
Relaciones internacionales. Egresada de la UMAD. Soy antipendejos, así que si te la miento ya sabes. NO MD!!!","","7589","1748","2011-12-06","es","","RT @ingridcoronado: A ver que les parece este vestidazo! #soytudoble http://t.co/vDk2Muu3","2012-01-23 03:48","web","","","","True","","1.6129116613286298e+17","absent","absent","0","0","0","0","['soytudoble']","['http://twitpic.com/8alglq']","['62100113']"
"161589598802288641","429477991","Yamile Kaim الحياة والحب","yamilekaim","Veracruz","#الحياة
Relaciones internacionales. Egresada de la UMAD. Soy antipendejos, así que si te la miento ya sabes. NO MD!!!","","7589","1748","2011-12-06","es","","RT @ingridcoronado: Eres presidente d club de fans de algún famoso? Te estamos buscando, escribe a soytudoblefansclub@gmail.com t querem ...","2012-01-23 23:22","web","","","","True","","1.61458301526229e+17","absent","absent","0","0","0","0","","","['62100113']"
"172324371782832128","429477991","Yamile Kaim الحياة والحب","yamilekaim","Veracruz","#الحياة
Relaciones internacionales. Egresada de la UMAD. Soy antipendejos, así que si te la miento ya sabes. NO MD!!!","","7589","1748","2011-12-06","es","","RT @ingridcoronado: Helouuuu buen día!  Esta es tu única vida. No es un ensayo. ¡Disfrútala!","2012-02-22 14:18","m5","","","","True","","1.723229709482066e+17","absent","absent","0","0","0","0","","","['62100113']"
"161294177198538754","429477991","Yamile Kaim الحياة والحب","yamilekaim","Veracruz","#الحياة
Relaciones internacionales. Egresada de la UMAD. Soy antipendejos, así que si te la miento ya sabes. NO MD!!!","","7589","1748","2011-12-06","es","","RT @ingridcoronado: Y con los jueces @rbigorra @gabyspanic @pillin_jr Bisogno y Luis Felipe Tovar y con @araufernando #soytudoble http:/ ...","2012-01-23 03:48","web","","","","True","","1.6129199500703334e+17","absent","absent","0","0","0","0","['soytudoble']","","['62100113', '288501180', '162540978', '177424958', '97806544']"
"161510376117239808","429477991","Yamile Kaim الحياة والحب","yamilekaim","Veracruz","#الحياة
Relaciones internacionales. Egresada de la UMAD. Soy antipendejos, así que si te la miento ya sabes. NO MD!!!","","7589","1748","2011-12-06","es","","RT @rbigorra: Córrele @daniellezama !5,4,3 ,2 ya vamos al aireeeee!Dèjame de 20' !Ja,ja!Maquillaje estelarrrr!","2012-01-23 18:07","web","","","","True","","1.6150704786572493e+17","absent","absent","0","0","0","0","","","['288501180', '37346660']"
"161954243232796673","429477991","Yamile Kaim الحياة والحب","yamilekaim","Veracruz","#الحياة
Relaciones internacionales. Egresada de la UMAD. Soy antipendejos, así que si te la miento ya sabes. NO MD!!!","","7589","1748","2011-12-06","es","","RT @rbigorra: Querida quinceañera @aleidanunez te mando mil besos y abrazos en tu cumple!Que seas siempre muy felìz!A ver si el fin te f ...","2012-01-24 23:31","web","","","","True","","1.6195310866098176e+17","absent","absent","0","0","0","0","","","['288501180', '119631862']"
"163838647811055616","429477991","Yamile Kaim الحياة والحب","yamilekaim","Veracruz","#الحياة
Relaciones internacionales. Egresada de la UMAD. Soy antipendejos, así que si te la miento ya sabes. NO MD!!!","","7589","1748","2011-12-06","es","","RT @rbigorra: Shakira,Shakira,Shakiraaaaaaaaa!Sin peros.......Sí es su doble!","2012-01-30 04:19","web","","","","True","","1.6383179876008755e+17","absent","absent","0","0","0","0","","","['288501180']"
"248888917582045184","429477991","Yamile Kaim الحياة والحب","yamilekaim","Veracruz","#الحياة
Relaciones internacionales. Egresada de la UMAD. Soy antipendejos, así que si te la miento ya sabes. NO MD!!!","","7589","1748","2011-12-06","es","","RT @Aletziz: ” Ayudenme a ganar 1 Blu Ray y regalos de TITANIC 3D. Sigan a @CINEOPSIS y den RT a este mensaje http://t.co/v8qA6oxy ” htt ...","2012-09-20 20:58","Twitter for iPhone","","","","True","","2.4888544916105626e+17","absent","absent","0","0","0","0","","['http://cineopsis.com/?p=37191']","['81167097', '84214861']"
"161294213340868608","429477991","Yamile Kaim الحياة والحب","yamilekaim","Veracruz","#الحياة
Relaciones internacionales. Egresada de la UMAD. Soy antipendejos, así que si te la miento ya sabes. NO MD!!!","","7589","1748","2011-12-06","es","","RT @DaniBisogno: Chequeen esta foto!!! http://t.co/SFqv3dgW","2012-01-23 03:48","web","","","","True","","1.612909265793884e+17","absent","absent","0","0","0","0","","['http://twitter.com/DaniBisogno/status/161290926579388416/photo/1']","['115124662']"
"164071101553582080","429477991","Yamile Kaim الحياة والحب","yamilekaim","Veracruz","#الحياة
Relaciones internacionales. Egresada de la UMAD. Soy antipendejos, así que si te la miento ya sabes. NO MD!!!","","7589","1748","2011-12-06","es","","RT @LizSanchezT: Les comparto foto de @rbigorra seguimos en vivo en #videochat http://t.co/PtidKe5D","2012-01-30 19:42","web","","","","True","","1.6406964074041344e+17","absent","absent","0","0","0","0","['videochat']","['http://yfrog.com/oes5lpoj']","['72619669', '288501180']"
"176452744759087105","429477991","Yamile Kaim الحياة والحب","yamilekaim","Veracruz","#الحياة
Relaciones internacionales. Egresada de la UMAD. Soy antipendejos, así que si te la miento ya sabes. NO MD!!!","","7589","1748","2011-12-06","es","","RT @tvaztecaoficial: ¿Ya estás listo para la semifinal de @kbNmGjiiUM1H2JM87sCoNrRufKhEHQ2b4zHezdHCX0U= ? ¿quién es tu favorito?, aquí tendremos todos los detalles 
h ...","2012-03-04 23:43","TweetDeck","","","","True","","1.7645263621050368e+17","absent","absent","0","0","0","0","","","['140217673', 'kbNmGjiiUM1H2JM87sCoNrRufKhEHQ2b4zHezdHCX0U=']"
"248932243978993664","429477991","Yamile Kaim الحياة والحب","yamilekaim","Veracruz","#الحياة
Relaciones internacionales. Egresada de la UMAD. Soy antipendejos, así que si te la miento ya sabes. NO MD!!!","","7589","1748","2011-12-06","es","","RT @dania_parra: Ayudenme a ganar 1 Blu Ray y regalos de TITANIC 3D. Sigan a @CINEOPSIS y den RT a este mensaje http://t.co/fIJO2Oto","2012-09-20 23:50","Twitter for iPhone","","","","True","","2.489307664724992e+17","absent","absent","0","0","0","0","","['http://cineopsis.com/?p=37191']","['786082693', '84214861']"
"158311467878318083","429477991","Yamile Kaim الحياة والحب","yamilekaim","Veracruz","#الحياة
Relaciones internacionales. Egresada de la UMAD. Soy antipendejos, así que si te la miento ya sabes. NO MD!!!","","7589","1748","2011-12-06","es","","RT @tvaztecaoficial: Conoce a los mejores dobles de México en ¡Soy tu doble! Gran estreno, domingo 21:00 hrs. http://t.co/Zl9x0LUq","2012-01-14 22:16","web","","","","True","","1.5831122471356006e+17","absent","absent","0","0","0","0","","['http://www.tvazteca.com/soytudoble']","['140217673']"
